link_wine,titulo,comentario_sommelier,preco_total,preco_associado,desconto,tipo,uvas,pais,regiao,vinicola,teor_alcoolico,amadurecimento,classificacao,visual,aroma,gustativo,temperatura_servico,potencial_guarda,harmonizacao,quantidade_avaliacoes,nota
https://www.wine.com.br/vinhos/roureda-levante-d-o-tarragona-2017/prod21819.html,Roureda Levante D.O. Tarragona 2017,"Tinto espanhol da região de Tarragona, na Catalunha, com uvas colhidas nas proximidades do mar Mediterrâneo que entrega ao vinho gostosa acidez, perfil gastronômico e notas de frutas frescas. É um vinho fácil de ser bebido que combina perfeitamente com aperitivos e pratos do dia a dia.",46.47,39.5,15.0,Tinto,"Grenache , Tempranillo",Espanha,Tarragona,Cellers Unió,12.50% ABV,Em tanques de aço inox.,Seco,Rubi,"Amora, cereja, framboesa, morango","Corpo leve para médio, boa acidez, taninos macios, saboroso, harmônico",15 °C,4 anos,"Lasanha vegetariana, espaguete à bolonhesa, beirute com rosbife, estrogonofe de carne, pizza na frigideira, lombo suíno ao forno.
",50.0,3.5
https://www.wine.com.br/vinhos/baron-philippe-de-rothschild-mas-andes-carmenere-2018/prod22769.html,Baron Philippe de Rothschild Mas Andes Carménère 2018,"O Valle Central possui uma vasta área de produção e possui climas e solos ideais para o cultivo da videira. As parcelas de Carménère foram escolhidas de acordo com o bom desenvolvimento: parte veio do norte e outra parte do sul do Valle, que garantiu um ótimo equilíbrio entre frutas, acidez, álcool e taninos. Mais uma criação da Baron Philippe!",-1.0,-1.0,,Tinto,Carménère (100.00%),Chile,Valle Central ,Baron Philippe de Rothschild,13.00% ABV,6 meses em tanques de aço inox.,Seco,Rubi,"Frutas negras, especiarias, vegetal","Mescla de frutas e vegetal, bom corpo, boa acidez, taninos macios",15 °C,4 anos,"Creme de cogumelos no pão italiano, carpaccio de carne, sanduíche de embutidos, carne de panela, arroz cremoso com costelinha suína, nhoque de mandioquinha com molho pomodoro.
",77.0,3.5
https://www.wine.com.br/vinhos/baron-philippe-de-rothschild-mas-andes-cabernet-sauvignon-2018/prod22768.html,Baron Philippe de Rothschild Mas Andes Cabernet Sauvignon 2018,"Esse vinho da renomada Baron Philippe de Rothschild é elaborado com a uva Cabernet Sauvignon, muito amada pelos brasileiros. O exemplar possui um perfil fácil de beber, sem pesar no paladar e com bastante caráter frutado. Em 2017 a empresa ganhou um certificado de vinícola sustentável, devido às ações tomadas para reduzir os resíduos no ambiente.",-1.0,-1.0,,Tinto,Cabernet Sauvignon (100.00%),Chile,Valle Central ,Baron Philippe de Rothschild,13.00% ABV,6 meses em tanques de aço inox.,Seco,Rubi,"Frutas vermelhas, frutas negras, herbáceo, pimenta-do-reino ","Médio corpo, taninos presentes, boa acidez, especiarias",15 °C,4 anos,"Bife à milanesa, copa lombo, fraldinha com farofa, berinjela à parmegiana, queijo Gouda, torta de calabresa.
",79.0,4.0
https://www.wine.com.br/vinhos/cruz-andina-reserva-d-o-casablanca-valley-sauvignon-blanc-2017/prod18488.html,Cruz Andina Reserva D.O. Casablanca Valley Sauvignon Blanc 2017,"Com aromas que exibem notas frutadas e florais, e um paladar muito refrescante e agradável, este Sauvignon Blanc representa à altura a linha de vinhos à qual pertence, Cruz Andina, cujos vinhos são idealizados para expressar seu terroir de origem bem como as características de cada variedade de uva. E demonstra também o investimento muito bem escolhido pela tradicional empresa espanhola González Byass ao adquirir a vinícola chilena Veramonte, localizada no Vale de Casablanca.",63.6,34.6,46.0,Branco,Sauvignon Blanc (100%),Chile,Valle de Casablanca,Veramonte,13.50% ABV,Em tanques de aço inox.,Seco,Amarelo-palha,"Lima, vegetal, floral","Corpo de leve para médio, boa acidez, equilibrado e agradável",9 °C,3 anos,"Filé de pescada amarela ao molho de maracujá, espaguete ao pesto, eisbein com chucrute, pizza de abobrinha com queijo brie, arroz de mariscos, e queijos como chancliche de zaatar e feta.",5.0,5.0
https://www.wine.com.br/vinhos/partridge-reserva-capitan-thomas-malbec-2018/prod23317.html,Partridge Reserva Capitan Thomas Malbec 2018,"Um Malbec com complexidade no nariz com notas florais, frutadas e notas de baunilha, cacau e tostado da madeira. Uma surpresa ao paladar!",52.9,44.97,15.0,Tinto,Malbec (100%),Argentina,Luján de Cuyo,Viña Las Perdices,14.00% ABV,"12 meses em barris de carvalho, 50% em francês e 50% em americano.",Seco,Rubi com reflexos violáceos,"Notas florais, rosas, violetas e frutas como cereja e ameixa","Taninos macios, bom corpo e estrutura",16 °C,5 anos,"Chorizo, costelinha suína ao molho barbecue, pizza de pepperoni, almôndega de lentilha. ",3.0,4.0
https://www.wine.com.br/vinhos/partridge-reserva-malbec-rose-2018/prod22090.html,Partridge Reserva Malbec Rosé 2018,"Esse vinho é elaborado com a uva tinta mais emblemática da Argentina, a Malbec, porém vinificada em rosé, expressando a versatilidade dessa variedade. Com um estilo fácil de beber, esse rótulo pode ser degustado sozinho ou harmonizado.",52.9,34.17,35.0,Rosé,Malbec (100%),Argentina,Mendoza,Viña Las Perdices,12.50% ABV,Em tanques de aço inox.,Seco,Rosa claro,"Frutas vermelhas, floral","Leve, boa acidez, frutado",9 °C,3 anos,"Lombo suíno ao forno, linguine ao sugo, risoto caprese, moqueca de camarão, bolinho de bacalhau, salmão grelhado.",22.0,4.5
https://www.wine.com.br/vinhos/urmeneta-chardonnay-2019/prod22990.html,Urmeneta Chardonnay 2019,"Elaborado com a Chardonnay, considerada a rainha das uvas brancas, esse rótulo é indicado para o dia a dia e para aqueles que estão iniciando no mundo do vinho. Com um estilo fácil de beber e de harmonizar, agrada aos mais diversos paladares.",42.3,25.17,40.0,Branco,Chardonnay,Chile,Valle Central ,Urmeneta,13.00% ABV,,Seco,Amarelo-palha,"Abacaxi, frutas brancas","Leve, acidez presente, frutado",9 °C,4 anos,"Empada de palmito, peixe frito com fritas, salada grega, legumes na grelha, quiche de sardinha, bruschetta de ricota com tomate.",10.0,3.5
https://www.wine.com.br/vinhos/terralis-cabernet-sauvignon-2017/prod19226.html,Terralis Cabernet Sauvignon 2017,"Com aroma de frutas vermelhas frescas, com delicadas notas de baunilha e toque de tosta, este tinto traz um paladar leve, frutado, com taninos macios e acidez agradável. Este rótulo traz a rainha das uvas tintas, a Cabernet Sauvignon, com um estilo descomplicado, fácil de beber e que agrada com facilidade. É ideal para momentos descontraídos, para ser degustado sozinho ou harmonizado com receitas do dia a dia.",39.9,33.92,15.0,Tinto,Cabernet Sauvignon (100%),Argentina,Mendoza,Trivento,11.50% ABV,Em barricas de carvalho,Meio Seco/Demi-Sec,Rubi,"Frutas vermelhas frescas, baunilha, tosta","Leve, frutado, taninos macios, acidez agradável",15 °C,4 anos,"Panqueca à bolonhesa, polenta aos quatro queijos, cozido de carne com legumes, pizzas variadas, arroz de forno, churrasco.",11.0,4.5
https://www.wine.com.br/vinhos/urmeneta-sauvignon-blanc-2018/prod22202.html,Urmeneta Sauvignon Blanc 2018,"Indicado para ser apreciado sozinho ou harmonizado com receitas do cotidiano, esse vinho possui um estilo que agrada com facilidade. Produzido no Chile, esse rótulo traz a Sauvignon Blanc, uma variedade de origem francesa cultivada em diversas regiões do mundo.",39.9,23.74,41.0,Branco,Sauvignon Blanc (100%),Chile,Valle Central ,Urmeneta,12.00% ABV,Em tanques de aço inox. ,Seco,Amarelo-claro,"Frutas amarelas frescas, cítrico","Leve, frutado, refrescante",8 °C,3 anos,"Ravióli de ricota e nozes, risole de queijo, bolinho de arroz, espetinho de camarão, torta salgada, quiche de queijo.",2.0,4.0
https://www.wine.com.br/vinhos/hunter-and-fox-sauvignon-blanc-2017/prod20022.html,Hunter and Fox Sauvignon Blanc 2017,"Elaborado no terroir australiano, esse vinho traz a Sauvignon Blanc amadurecida apenas em tanques de aço inox, para preservar suas características naturais. Com um estilo descontraído e fácil de beber, esse branco destaca leveza e frescor, ideal para harmonizar com receitas mais leves ou para ser degustado sozinho em dias mais quentes.",77.5,36.89,52.0,Branco,Sauvignon Blanc (100%),Austrália,South Eastern Australia,Wine.com.br,12.70% ABV,Em tanques de aço inox.,Seco,Amarelo-claro,"Maracujá, maçã, ervas, lima","Leve, boa acidez, final agradável",9 °C,4 anos,"Iscas de peixe empanado, espaguete ao pesto, camarão empanado, saladas, ceviche de salmão, bolinho de bacalhau. ",4.0,4.0
https://www.wine.com.br/vinhos/root-1-sauvignon-blanc-2018/prod22174.html,Root: 1 Sauvignon Blanc 2018,"O nome Root:1 desse exemplar é uma referência à primeira raiz da videira que, com o tempo, se torna à raiz mãe, a que sustenta toda a planta. É elaborado com a uva de origem francesa Sauvignon Blanc, que se adaptou com maestria ao terroir do Valle de Casablanca, no Chile.",59.9,36.66,39.0,Branco,Sauvignon Blanc (100%),Chile,Valle de Casablanca,Viña Ventisquero,12.50% ABV,4 meses em tanques de aço inox sobre as borras (sur lie).,Seco,Amarelo-claro ,"Frutas brancas, frutas cítricas, vegetal","Leve, cítrico, jovem, fácil de beber, boa acidez",8 °C,3 anos,"Peixe assado, lombo de porco na manteiga de ervas, almôndega de frango assada, lasanha de abobrinha, empadão de palmito, mix de queijos frescos.",8.0,4.5
https://www.wine.com.br/vinhos/monte-das-cepas-tinto/prod19360.html,Monte das Cepas Tinto,"Com um estilo fácil de beber e descomplicado, este tinto se destaca por seu sabor frutado. Elaborado com uvas muito cultivadas em Portugal, esse rótulo é assinado pela Ferreira Malaquias, fundada em 1896.",42.9,36.47,15.0,Tinto,"Sousão (50.00%), Tinto Cão (20.00%), Tinta Roriz (20.00%), Touriga Franca  (10.00%)",,,Ferreira Malaquias,13.00% ABV,Em tanques de aço inox,Seco,Rubi,Frutas vermelhas maduras,"Leve, Boa acidez, Taninos macios",,,Picadinho de carne,5.0,4.0
https://www.wine.com.br/vinhos/frisante-porta-soprana-d-o-c-lambrusco-grasparossa-di-castelvetro-tinto-amabile-suave/prod6952.html,Frisante Porta Soprana D.O.C. Lambrusco Grasparossa di Castelvetro Tinto Amabile Suave,"Este doce, agradável e refrescante lambrusco tinto, é excelente para ser bebido como aperitivo, em clima de festa. Traz a qualidade garantida pela experiência centenária da Chiarli.",51.6,33.34,35.0,Frisante,Lambrusco (100%),Itália,Emilia-Romagna,Chiarli,8.00% ABV,Não passa por amadurecimento,Suave/Doce,Rubi,Frutas vermelhas,"Doce, leve, fresco, frutado, delicada cremosidade",8 °C,2 anos,"Tacos picantes, nachos, burritos, lombo agridoce, cheese cake com calda de frutas vermelhas, salada de frutas.",37.0,4.0
https://www.wine.com.br/vinhos/partridge-flying-malbec-2018/prod22646.html,Partridge Flying Malbec 2018,"Um Malbec fácil de beber, muito agradável, que pertence à linha Partridge, desenvolvida pela Viña La Perdices. O objetivo é originar vinhos de alta qualidade, com grande personalidade e foco na expressão da variedade de uva sob influência do terroir.",-1.0,-1.0,,Tinto,Malbec (100%),Argentina,Mendoza,Viña Las Perdices,13.50% ABV,8 meses em barricas de carvalho francês e americano.,Seco,Rubi,"Frutas vermelhas, frutas negras, notas do amadurecimento em carvalho","Corpo de leve para médio, frutado, acidez agradável, taninos macios",15 °C,5 anos,"Contrafilé grelhado, picanha na brasa, lasanha de berinjela ao sugo, pizza de lombo defumado, hambúrguer, queijos semiduros.",17.0,4.0
https://www.wine.com.br/vinhos/partridge-flying-cabernet-sauvignon-2019/prod23314.html,Partridge Flying Cabernet Sauvignon 2019,"Com perfeito equilíbrio entre fruta e madeira, este tinto é produzido em Mendoza, principal região vitivinícola da Argentina. Macio e fácil de beber, esse vinho combina com refeições do dia a dia e momentos descontraídos.",42.3,25.17,40.0,Tinto,Cabernet Sauvignon (100.00%),Argentina,Mendoza,Viña Las Perdices,14.50% ABV,6 meses em barricas de carvalho francês e americano.,Seco,Rubi,"Ameixa, cereja, framboesa, herbáceo, especiarias, leve amadeirado","Frutado, fresco, taninos sedosos, bom corpo",15 °C,4 anos,"Penne ao sugo, polpetone recheado, risoto de queijo, pizza marguerita, iscas de filé acebolado, panqueca de carne.",5.0,3.0
https://www.wine.com.br/vinhos/nederburg-56-hundred-shiraz-2017/prod19158.html,Nederburg 56 Hundred Shiraz 2017,"Este delicioso tinto é elaborado com a uva Shiras (Syrah) pela excelente vinícola Nederburg, e pertence a sua linha 56 Hundred, a qual presta homenagem a Philippus Wolvaart, que em 1791 adquiriu a propriedade onde hoje é a Nederburg, ao reconhecer o potencial daquelas terras para a viticultura.",-1.0,-1.0,,Tinto,Shiraz (100%),África do Sul,Western Cape,Nederburg,14.50% ABV,4 meses em carvalho francês e americano.,Meio Seco/Demi-Sec,Rubi,"Ameixa, cereja, baunilha, especiarias","Corpo de leve para médio, fresco, taninos macios, cacau, pimenta",16 °C,4 anos,"Alcatra grelhada com molho três pimentas, espaguete a cacio e pepe, seitan (glúten) ao molho agridoce, pizza de calabresa, bife acebolado, e queijos semiduros.",12.0,4.5
https://www.wine.com.br/vinhos/corello-i-g-t-puglia-primitivo-2018/prod22823.html,Corello I.G.T. Puglia Primitivo 2018,"Frutas vermelhas, alcatrão e alcaçuz são alguns dos aromas desse vinho de paladar frutado, com acidez agradável, taninos macios e corpo de leve para médio. Chamada de Zinfandel na Califórnia, a uva Primitivo possui uma coloração intensa, uma de suas características mais marcantes.",59.9,50.92,15.0,Tinto,Primitivo  (100%),Itália,Puglia,Cantina Malizia,13.00% ABV,Em tanques de aço inox.,Meio Seco/Demi-Sec,Rubi intenso,"Frutas vermelhas, alcatrão, alcaçuz.","Frutado, acidez agradável, taninos macios, corpo de leve para médio.",15 °C,4 anos,"Alcatra assada ao molho de especiarias, cane-seca com abóbora, orecchiette alla pugliese, frango ao molho teriyaki, pizza de tomate seco e manjericão, queijos semiduros.",3.0,4.0
https://www.wine.com.br/vinhos/root-1-reserva-heritage-red-2018/prod22767.html,Root: 1 Reserva Heritage Red 2018,"Esse rótulo pontuado pelo Guia Descorchados, traz um assemblage interessante ao mesclar as variedades Cabernet Sauvignon, Carménère, Syrah e Petit Verdot. Ideal para acompanhar refeições cotidianas, esse tinto agrada com facilidade devido ao seu estilo jovem e frutado.",59.9,37.2,38.0,Tinto,"Cabernet Sauvignon, Syrah, Petit Verdot, Carménère",Chile,Valle del Maipo,Wine.com.br,13.00% ABV,70% do vinho estagiou por 10 meses em barricas de carvalho francês e americano.,Meio Seco/Demi-Sec,Rubi intenso,"Frutas vermelhas, frutas negras, especiarias","Médio corpo, taninos macios, acidez agradável",15 °C,5 anos,"Maminha assada ao forno, fusilli com ragu de costela, pizza de calabresa, carne de sol grelhada com mandioca na manteiga de garrafa, lasanha de berinjela, queijos semiduros.",12.0,4.5
https://www.wine.com.br/vinhos/faisan-merlot-2018/prod23066.html,Faisán Merlot 2018,Aquele vinho frutado que é coringa! Leve e fácil de beber! Perfeito para qualquer ocasião.,41.9,28.49,32.0,Tinto,Merlot (100.00%),Uruguai,Montevidéu,Faisan,12.80% ABV,,Meio Seco/Demi-Sec,Rubi profundo,Frutas negras e couro,Fresco e frutado,16 °C,4 anos,"Carnes vermelhas, aves e até com pratos vegetarianos.",2.0,3.0
https://www.wine.com.br/vinhos/natana-cuvee-blanche-2017/prod20090.html,Natana Cuvée Blanche 2017,"Com um estilo fácil de beber, este branco mescla a uva mais cultivada na África do Sul, a Chenin Blanc, com a Sauvignon Blanc. Elaborado pela equipe de enólogos da vinícola Marianne Wines, com a supervisão do famoso proprietário Christian Dauriac e do renomado mundialmente enólogo Michel Rolland, esse rótulo agrada com muita facilidade.",49.9,42.42,15.0,Branco,"Sauvignon Blanc (60%), Chenin Blanc (40%)",África do Sul,Western Cape,Marianne Wine Estate,12.50% ABV,Em tanques de aço inox.,Seco,Amarelo-claro,"Pera, pêssego, mineral","Leve, frutado, acidez agradável",9 °C,3 anos,"Salada Caesar, ceviche de peixe, risoto de limão siciliano, bolinho de camarão, arroz de bacalhau, lasanha de peito de peru.",6.0,3.5
https://www.wine.com.br/vinhos/natana-syrah-2017/prod20089.html,Natana Syrah 2017,"Produzido na África do Sul, este tinto conta com a consultoria de Michel Rolland, uma renomado enólogo. Para ser harmonizado ou degustado sozinho, esse rótulo traz a Syrah, uma uva de origem francesa que se adapta com facilidade em diferentes terroirs.",49.9,42.42,15.0,Tinto,Syrah (100%),África do Sul,Western Cape,Marianne Wine Estate,14.50% ABV,Em tanques de aço inox.,Seco,Rubi,"Cereja, amora, ameixa, pimenta branca","Frutado, corpo de leve para médio, acidez agradável, taninos macios",15 °C,3 anos,"Asinhas de frango, batata recheada com bacon, churrasco, arroz carreteiro, bolinho de arroz ao curry, lombo suíno ao forno.",11.0,4.5
https://www.wine.com.br/vinhos/natana-cuvee-rouge-2017/prod20091.html,Natana Cuvée Rouge 2017,"Este blend fácil de agradar foi elaborado com quatro uvas diferentes, que deram origem a um tinto de perfil convidativo e é uma porta de entrada para o mundo dos vinhos sul-africanos. Sua produção tem como enólogo consultor o renomado francês Michel Rolland.",49.9,42.42,15.0,Tinto,"Pinotage, Merlot, Cabernet Sauvignon, Syrah",África do Sul,Western Cape,Marianne Wine Estate,14.50% ABV,Breve passagem por barricas de carvalho.,Seco,Rubi,"Frutas vermelhas, especiarias, leve defumado","Corpo entre leve e médio, acidez agradável, taninos macios",15 °C,4 anos,"Espetinho de carne com legumes, empadão de frango, sanduíche de copa e queijo branco, espaguete a carbonara, berinjela à parmigiana, queijos semiduros.",9.0,4.5
